category,createdAt,quantity,total,Rubro,Clase,mes_año_x,PIB,IPC,IVCM_alimentos
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-04-30 00:00:00+00:00,6069.0,5270633.411983,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2022-04-30 00:00:00+00:00,1153.0,933563.0,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2022-04-30 00:00:00+00:00,4792.0,6976060.0918000005,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2022-04-30 00:00:00+00:00,11.0,54000.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2022-04-30 00:00:00+00:00,7157.0,4409502.58691,"Alimentos, bebidas y tabaco",Postres y decoraciones,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2022-04-30 00:00:00+00:00,2359.38,3957089.855,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2022-04-30 00:00:00+00:00,49.0,46022.0,"Alimentos, bebidas y tabaco",Sopas y estofados,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2022-04-30 00:00:00+00:00,2069.0,2352799.76471,"Alimentos, bebidas y tabaco",Tentempiés,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2022-04-30 00:00:00+00:00,2284.0,6789088.9912,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2022-04-30 00:00:00+00:00,94325.0,61501360.13315976,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2022-04-30 00:00:00+00:00,17378.0,16117113.29658173,"Alimentos, bebidas y tabaco",Café y té,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2022-04-30 00:00:00+00:00,4855.0,47119972.218377,"Alimentos, bebidas y tabaco",Cereales,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2022-04-30 00:00:00+00:00,8310.0,3301882.024487,"Alimentos, bebidas y tabaco",Cereales procesados,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2022-04-30 00:00:00+00:00,671.0,1163386.0,"Alimentos, bebidas y tabaco",Legumbres,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2022-04-30 00:00:00+00:00,6666.0,5641082.739327327,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2022-04-30 00:00:00+00:00,2631.0,2468767.02218451,"Alimentos, bebidas y tabaco",Productos de confitería,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2022-04-30 00:00:00+00:00,32587.25,3036994.107265696,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2022-04-30 00:00:00+00:00,8248.0,6451850.0,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2022-04-30 00:00:00+00:00,1368.0,1126587.5374,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2022-04-30 00:00:00+00:00,63.0,104620.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2022-04-30 00:00:00+00:00,31456.106,47095632.66218341,"Alimentos, bebidas y tabaco",Frutas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2022-04-30 00:00:00+00:00,1311.0,2716159.663865545,"Alimentos, bebidas y tabaco",Frutos secos,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2022-04-30 00:00:00+00:00,56780.079,94818140.3476236,"Alimentos, bebidas y tabaco",Verduras,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2022-04-30 00:00:00+00:00,320.0,1407370.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2022-04-30 00:00:00+00:00,1845.5,12484188.42436,"Alimentos, bebidas y tabaco",Pescados,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2022-04-30 00:00:00+00:00,189.0,500539.0,"Alimentos, bebidas y tabaco",Plantas acuáticas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2022-04-30 00:00:00+00:00,9594.9245,37789208.25148,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2022-04-30 00:00:00+00:00,8593.40116,37619240.5729,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2022-04-30 00:00:00+00:00,460560.98266,61638181.3665439,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2022-04-30 00:00:00+00:00,81.0,2591789.504202,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2022-04-30 00:00:00+00:00,7099.0,20101343.208075,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2022-04-30 00:00:00+00:00,13040.0,3274891.0182,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2022-04-30 00:00:00+00:00,75352.696,168423892.3881453,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2022-04-30 00:00:00+00:00,2313.995,4840167.19785,"Alimentos, bebidas y tabaco",Quesos,2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2022-04-30 00:00:00+00:00,4.0,5300.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2022-04,50613.150895956,1.1,124.9937219776
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles",2022-05-31 00:00:00+00:00,33836.0,75048074.89535084,"Alimentos, bebidas y tabaco",Aceites vegetales y grasas comestibles,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Grasas y aceites animales comestibles",2022-05-31 00:00:00+00:00,2331.0,10409714.0,"Alimentos, bebidas y tabaco",Grasas y aceites animales comestibles,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",2022-05-31 00:00:00+00:00,4804.0,35134648.4339,"Alimentos, bebidas y tabaco",Acompañamientos preparados,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",2022-05-31 00:00:00+00:00,9727.0,22394712.3045,"Alimentos, bebidas y tabaco",Bebidas y comidas infantiles,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies",2022-05-31 00:00:00+00:00,7435.0,19567515.647341177,"Alimentos, bebidas y tabaco","Empanadas, tartas y pies",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Ensaladas preparadas",2022-05-31 00:00:00+00:00,721.0,977204.0,"Alimentos, bebidas y tabaco",Ensaladas preparadas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-05-31 00:00:00+00:00,24189.0,40889145.3825,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2022-05-31 00:00:00+00:00,5728.0,5497429.2521,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2022-05-31 00:00:00+00:00,25495.0,77862523.492705,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2022-05-31 00:00:00+00:00,27391.0,298703082.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2022-05-31 00:00:00+00:00,46238.5,26947177.785164885,"Alimentos, bebidas y tabaco",Postres y decoraciones,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2022-05-31 00:00:00+00:00,11119.0,22818347.81042016,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2022-05-31 00:00:00+00:00,1619.0,1280411.0,"Alimentos, bebidas y tabaco",Sopas y estofados,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2022-05-31 00:00:00+00:00,9775.0,8498373.5966386,"Alimentos, bebidas y tabaco",Tentempiés,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2022-05-31 00:00:00+00:00,14101.0,41423158.16,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2022-05-31 00:00:00+00:00,59009574.0,778065403.6802967,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2022-05-31 00:00:00+00:00,52271.0,90196607.76109377,"Alimentos, bebidas y tabaco",Café y té,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2022-05-31 00:00:00+00:00,50591.5,244066915.0920962,"Alimentos, bebidas y tabaco",Cereales,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2022-05-31 00:00:00+00:00,24506.0,18331344.85360996,"Alimentos, bebidas y tabaco",Cereales procesados,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2022-05-31 00:00:00+00:00,8370.0,34971083.1838288,"Alimentos, bebidas y tabaco",Legumbres,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2022-05-31 00:00:00+00:00,197575.0,63331306.88179308,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2022-05-31 00:00:00+00:00,52986.0,32137131.368349493,"Alimentos, bebidas y tabaco",Productos de confitería,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2022-05-31 00:00:00+00:00,104482.25,30296771.150039,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2022-05-31 00:00:00+00:00,55745.7545,38301669.7464845,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2022-05-31 00:00:00+00:00,21421.0,8373384.7250117,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2022-05-31 00:00:00+00:00,1090.0,1932988.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2022-05-31 00:00:00+00:00,82976.878,105767778.69434293,"Alimentos, bebidas y tabaco",Frutas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2022-05-31 00:00:00+00:00,11302.1,13995262.1285714,"Alimentos, bebidas y tabaco",Frutos secos,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2022-05-31 00:00:00+00:00,466312.74272,481462532.22350734,"Alimentos, bebidas y tabaco",Verduras,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2022-05-31 00:00:00+00:00,2193.0,10989499.83193,"Alimentos, bebidas y tabaco",Mariscos frescos,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2022-05-31 00:00:00+00:00,55066.24,84606279.82221,"Alimentos, bebidas y tabaco",Pescados,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2022-05-31 00:00:00+00:00,154.0,369123.0,"Alimentos, bebidas y tabaco",Plantas acuáticas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2022-05-31 00:00:00+00:00,62597.62882,308025595.765035,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2022-05-31 00:00:00+00:00,49807.368,253499353.0126826,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2022-05-31 00:00:00+00:00,319018.75977,294557850.73552173,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2022-05-31 00:00:00+00:00,2722.01,9081116.8936,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2022-05-31 00:00:00+00:00,19928.0,57372298.40102557,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2022-05-31 00:00:00+00:00,56474.0,18574303.441335,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2022-05-31 00:00:00+00:00,239373.395,1025365322.3462116,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2022-05-31 00:00:00+00:00,17012.581,33413360.2470079,"Alimentos, bebidas y tabaco",Quesos,2022-05,50613.150895956,-0.3,120.88470302021
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2022-05-31 00:00:00+00:00,55.0,1337355.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2022-05,50613.150895956,-0.3,120.88470302021
