RubroN3,FechaCreacion,cantidad,mes_año_x,PIB,IPC,IMACEC,totalLineaNeto
Carnes procesadas y preparadas,2019-07-31,58773.66108913044,2019-07,48324.451190669,2.0,103.61394761216,181736630.0
Carnes procesadas y preparadas,2019-08-31,69389.7632967,2019-08,48324.451190669,2.3,103.30719279317,571408557.0
Carnes procesadas y preparadas,2019-09-30,80576.3063,2019-09,48324.451190669,2.3,99.19643035477,219468840.0
Carnes procesadas y preparadas,2019-10-31,75146.62324,2019-10,46662.257115827,2.2,96.525565486525,149691184.0
Carnes procesadas y preparadas,2019-11-30,64888.7104706,2019-11,46662.257115827,2.3,101.73020957352,170976477.0
Carnes procesadas y preparadas,2019-12-31,146821.52061,2019-12,46662.257115827,2.1,97.332409441439,200663464.0
Carnes procesadas y preparadas,2020-01-31,1593049.82868,2020-01,48749.000928364,2.5,97.947929134594,206470023.0
Carnes procesadas y preparadas,2020-02-29,2382286.128948,2020-02,48749.000928364,2.7,100.55233929216,164512944.0
Carnes procesadas y preparadas,2020-03-31,78939.16029,2020-03,48749.000928364,3.0,110.3066682996,480769434.0
Carnes procesadas y preparadas,2020-04-30,198661.78849,2020-04,47148.319246181,3.5,100.08487374904,3524347260.0
Carnes procesadas y preparadas,2020-05-31,57880.33176,2020-05,47148.319246181,3.9,96.253208391708,156121190.0
Carnes procesadas y preparadas,2020-06-30,125432.9880823,2020-06,47148.319246181,3.7,102.32912664174,245268589.0
Carnes procesadas y preparadas,2020-07-31,92884.665742199,2020-07,41155.094344207,3.4,88.509044863643,445911850.0
Carnes procesadas y preparadas,2020-08-31,68676.8682,2020-08,41155.094344207,2.8,87.004288894657,199431278.0
Carnes procesadas y preparadas,2020-09-30,143163.56438,2020-09,41155.094344207,2.6,85.189006250569,237058290.0
Carnes procesadas y preparadas,2020-10-31,59122.69361,2020-10,42145.390546874,2.5,84.992680522664,276453122.0
Carnes procesadas y preparadas,2020-11-30,56426.1009,2020-11,42145.390546874,2.4,90.112898414487,224046736.0
Carnes procesadas y preparadas,2020-12-31,58219.768534,2020-12,42145.390546874,3.1,91.869922182173,350544505.0
Carnes procesadas y preparadas,2021-01-31,850004.1084,2021-01,48666.060874743,3.0,96.372276168681,176271249.0
Carnes procesadas y preparadas,2021-02-28,72913.1873,2021-02,48666.060874743,2.7,101.34055587061,163365167.0
Carnes procesadas y preparadas,2021-03-31,241543.55240000002,2021-03,48666.060874743,3.0,110.56871004506,159221260.0
Carnes procesadas y preparadas,2021-04-30,105781.5967362253,2021-04,47096.204723944,3.1,95.967775620426,3079414152.0
Carnes procesadas y preparadas,2021-05-31,55926.2883,2021-05,47096.204723944,2.8,93.568701011258,182231917.0
Carnes procesadas y preparadas,2021-06-30,64559.62599,2021-06,47096.204723944,2.9,108.80060587817,534639112.0
Carnes procesadas y preparadas,2021-07-31,55540.440399,2021-07,48844.125436825,3.3,102.22713364104,303945609.0
Carnes procesadas y preparadas,2021-08-31,50869.986580000004,2021-08,48844.125436825,3.6,103.99662890833,190729622.0
Carnes procesadas y preparadas,2021-09-30,39845.06324,2021-09,48844.125436825,3.8,103.18575284539,200028227.0
Carnes procesadas y preparadas,2021-10-31,51668.7472,2021-10,49357.624596139,4.5,100.46477396593,177952347.0
Carnes procesadas y preparadas,2021-11-30,62324.1258,2021-11,49357.624596139,4.8,106.85588103332,161955270.0
Carnes procesadas y preparadas,2021-12-31,43200.3844,2021-12,49357.624596139,5.3,105.34168813308,144613969.0
Carnes procesadas y preparadas,2022-01-31,363341.0076,2022-01,54840.3940633,6.0,110.2115035277,137936347.0
Carnes procesadas y preparadas,2022-02-28,57314.29311,2022-02,54840.3940633,6.7,116.01785446757,204422705.0
Carnes procesadas y preparadas,2022-03-31,96729.7132,2022-03,54840.3940633,7.2,121.16430704495,196407893.0
Carnes procesadas y preparadas,2022-04-30,31649.621,2022-04,50613.150895956,7.7,104.38778446389,2148061572.0
Carnes procesadas y preparadas,2022-05-31,42750.1225,2022-05,50613.150895956,7.8,100.09164807164,210579319.0
Carnes procesadas y preparadas,2022-06-30,103164.09832,2022-06,50613.150895956,9.4,116.1362065258,330096331.0
Carnes procesadas y preparadas,2022-07-31,46728.24652,2022-07,51360.885368268,10.5,108.32134465825,125671683.0
Carnes procesadas y preparadas,2022-08-31,87477.77632,2022-08,51360.885368268,11.5,110.3215943683,183704965.0
Carnes procesadas y preparadas,2022-09-30,66768.2943,2022-09,51360.885368268,12.5,106.70932206768,511652769.0
Carnes procesadas y preparadas,2022-10-31,37756.278,2022-10,49459.581707941,13.1,100.85570464127,232096970.0
Carnes procesadas y preparadas,2022-11-30,57654.07,2022-11,49459.581707941,14.1,107.71011509726,189860998.0
Carnes procesadas y preparadas,2022-12-31,55165.38442,2022-12,49459.581707941,13.7,104.74238408373,238951115.0
Carnes procesadas y preparadas,2023-01-31,361996.986,2023-01,53588.913914029,12.8,108.59795397108,138807806.0
Carnes procesadas y preparadas,2023-02-28,60254.506,2023-02,53588.913914029,13.3,112.15529652127,282673961.0
Carnes procesadas y preparadas,2023-03-31,456790.56954,2023-03,53588.913914029,12.8,118.71274948991,259594799.0
Carnes procesadas y preparadas,2023-04-30,111456.2361,2023-04,50291.861394613,12.3,104.77327968918,1456504362.0
Carnes procesadas y preparadas,2023-05-31,98964.7455,2023-05,50291.861394613,11.9,99.822361408901,223151079.0
Carnes procesadas y preparadas,2023-06-30,151838.603,2023-06,50291.861394613,11.1,113.98474750021,1583987130.0
Carnes y aves de corral,2013-01-31,7645652.74416,2013-01,43591.2289898859,2.9,89.847446247651,2763878.0
Carnes y aves de corral,2013-02-28,432942.8676,2013-02,43591.2289898859,2.1,91.596476733005,0.0
Carnes y aves de corral,2013-03-31,529288.0405,2013-03,43591.2289898859,1.5,94.690431285772,37483239.0
Carnes y aves de corral,2013-04-30,714325.83655233,2013-04,41321.580759714,1.6,86.585344235856,16845883836.0
Carnes y aves de corral,2013-05-31,646093.7629,2013-05,41321.580759714,1.3,82.262492545453,933623495.0
Carnes y aves de corral,2013-06-30,577009.2588,2013-06,41321.580759714,1.5,92.909133250737,1144201808.0
Carnes y aves de corral,2013-07-31,765671.23635,2013-07,42735.663530314,1.0,91.412867395764,1331277225.0
Carnes y aves de corral,2013-08-31,598490.728945,2013-08,42735.663530314,0.9,90.693410273367,1435905013.0
Carnes y aves de corral,2013-09-30,637086.485925577,2013-09,42735.663530314,1.9,88.608385040724,1303116117.0
Carnes y aves de corral,2013-10-31,532041.809775,2013-10,41002.549935328,2.2,85.551891607757,1383840579.0
Carnes y aves de corral,2013-11-30,414203.4743901152,2013-11,41002.549935328,2.2,88.915053955516,1317807659.0
Carnes y aves de corral,2013-12-31,485325.11879366,2013-12,41002.549935328,2.0,85.269081891005,1460811576.0
Carnes y aves de corral,2014-01-31,5707116.710028,2014-01,44804.091313531,1.5,92.364560602323,1337645161.0
Carnes y aves de corral,2014-02-28,242438.85291901094,2014-02,44804.091313531,2.4,94.479713559932,1660355507.0
Carnes y aves de corral,2014-03-31,480573.98761999997,2014-03,44804.091313531,3.0,96.973115483759,1137104178.0
Carnes y aves de corral,2014-04-30,836252.412608347,2014-04,42332.208534154,2.8,88.071444078236,15187119444.0
Carnes y aves de corral,2014-05-31,575605.970526,2014-05,42332.208534154,3.2,84.817963581773,1104573149.0
Carnes y aves de corral,2014-06-30,541047.404545,2014-06,42332.208534154,3.5,95.269516489087,25384391145.75
Carnes y aves de corral,2014-07-31,246127.06978,2014-07,43459.588462873,4.3,92.842851105848,19696990425.0
Carnes y aves de corral,2014-08-31,753328.496106,2014-08,43459.588462873,4.7,92.51740531676,1132686615.0
Carnes y aves de corral,2014-09-30,417821.20713004,2014-09,43459.588462873,4.3,89.940203669474,1168395425.0
Carnes y aves de corral,2014-10-31,423224.6397302,2014-10,41541.380137926,4.5,86.17001408185,1539057312.0
Carnes y aves de corral,2014-11-30,408422.98200810526,2014-11,41541.380137926,4.5,89.569911320642,3972430648.0
Carnes y aves de corral,2014-12-31,1930364.9575431512,2014-12,41541.380137926,4.9,87.409392603617,451910001.0
Carnes y aves de corral,2015-01-31,4940133.1494,2015-01,45575.772450161,5.7,94.0243515223,771968583.0
Carnes y aves de corral,2015-02-28,3226925.59890606,2015-02,45575.772450161,5.5,95.230293056978,1012625268.0
Carnes y aves de corral,2015-03-31,3671253.2676019203,2015-03,45575.772450161,4.6,99.451060383857,1221801439.0
Carnes y aves de corral,2015-04-30,604869.982228,2015-04,43392.768614376,4.5,90.483052930854,16562493276.0
Carnes y aves de corral,2015-05-31,227725.4891168701,2015-05,43392.768614376,4.4,87.028068930296,1227226529.0
Carnes y aves de corral,2015-06-30,4949548.051297897,2015-06,43392.768614376,4.2,97.366059141437,1975297283.0
Carnes y aves de corral,2015-07-31,2610176.7635130305,2015-07,44343.767069769,4.1,95.069917495666,2401349626.0
Carnes y aves de corral,2015-08-31,2723721.434186831,2015-08,44343.767069769,4.0,93.685525534001,2108617477.0
Carnes y aves de corral,2015-09-30,241217.69213,2015-09,44343.767069769,4.4,92.145962351853,1710991408.0
Carnes y aves de corral,2015-10-31,5281032.633254237,2015-10,42486.524814553,4.6,88.327076049303,1443259473.0
Carnes y aves de corral,2015-11-30,5538241.638909318,2015-11,42486.524814553,5.0,90.802610053762,1492239864.0
Carnes y aves de corral,2015-12-31,285994.346625012,2015-12,42486.524814553,4.6,90.006774753033,1467975568.0
Carnes y aves de corral,2016-01-31,70071166.12386855,2016-01,46406.790258516,4.0,95.1359033635,1814286998.0
Carnes y aves de corral,2016-02-29,178946.3064665,2016-02,46406.790258516,3.9,97.404224514212,1819393696.0
Carnes y aves de corral,2016-03-31,6603853.661853908,2016-03,46406.790258516,4.4,101.42976832782,1913506047.0
Carnes y aves de corral,2016-04-30,6071418.789319961,2016-04,44671.966443055,4.8,92.146497210017,18398406120.0
Carnes y aves de corral,2016-05-31,961682.8866682869,2016-05,44671.966443055,4.7,90.770193000667,1252002612.0
Carnes y aves de corral,2016-06-30,3659190.928856611,2016-06,44671.966443055,4.5,100.06373712349,3447391157.0
Carnes y aves de corral,2016-07-31,3174833.4836087166,2016-07,44900.551739514,4.2,95.66527405303,2526574941.0
Carnes y aves de corral,2016-08-31,3944830.622291,2016-08,44900.551739514,4.2,95.654335926939,1778178541.0
Carnes y aves de corral,2016-09-30,4089658.28858364,2016-09,44900.551739514,4.2,93.10882087912,1698151603.0
Carnes y aves de corral,2016-10-31,4891775.8252,2016-10,43332.366271148,4.0,89.204478450289,1617349721.0
Carnes y aves de corral,2016-11-30,432074.0766854072,2016-11,43332.366271148,3.4,93.758177250714,1807577094.0
Carnes y aves de corral,2016-12-31,1724546.3611551612,2016-12,43332.366271148,3.1,91.53189874046,1731013274.0
Carnes y aves de corral,2017-01-31,3943870.084992,2017-01,46821.356029654,2.8,94.826515531425,1943663099.0
Carnes y aves de corral,2017-02-28,247614.295484,2017-02,46821.356029654,2.9,98.69539410651,1699912662.0
Carnes y aves de corral,2017-03-31,542625.3105,2017-03,46821.356029654,2.7,103.07410778893,2297197102.0
Carnes y aves de corral,2017-04-30,307157.895279899,2017-04,44511.508101199,2.8,92.529437248277,20089976760.0
Carnes y aves de corral,2017-05-31,811568.3116958762,2017-05,44511.508101199,2.7,89.124489666138,1383575659.0
Carnes y aves de corral,2017-06-30,953855.4242675703,2017-06,44511.508101199,2.7,100.31005601932,1935995970.0
Carnes y aves de corral,2017-07-31,700262.14967,2017-07,45204.894705136,2.7,95.307190185225,1801371509.0
Carnes y aves de corral,2017-08-31,767548.2993600001,2017-08,45204.894705136,2.6,96.940370552703,2159784931.0
Carnes y aves de corral,2017-09-30,699882.0827015471,2017-09,45204.894705136,1.7,94.108770532209,2154534668.0
Carnes y aves de corral,2017-10-31,286555.80120126,2017-10,44140.710988855,1.7,90.921524202074,2141208124.0
Carnes y aves de corral,2017-11-30,306388.366836271,2017-11,44140.710988855,1.9,95.800976119456,1723933517.0
Carnes y aves de corral,2017-12-31,389794.508496132,2017-12,44140.710988855,1.5,92.892619697493,1569164174.0
Carnes y aves de corral,2018-01-31,25989112.44988638,2018-01,48309.261540149,1.9,98.075070997706,1687204198.0
Carnes y aves de corral,2018-02-28,217209.018076965,2018-02,48309.261540149,1.9,102.21974233486,1760047814.0
Carnes y aves de corral,2018-03-31,287994.139321,2018-03,48309.261540149,2.3,105.72653659515,1722192587.0
Carnes y aves de corral,2018-04-30,668946.417952246,2018-04,46465.233705193,2.2,96.55962095538,25402079268.0
Carnes y aves de corral,2018-05-31,276418.40239759,2018-05,46465.233705193,2.0,92.639065395593,1284018136.0
Carnes y aves de corral,2018-06-30,788514.47103622,2018-06,46465.233705193,1.8,105.1414275287,1671193233.0
Carnes y aves de corral,2018-07-31,449492.411349253,2018-07,47664.205745694,1.9,101.78966356143,3006171080.0
Carnes y aves de corral,2018-08-31,559004.442846453,2018-08,47664.205745694,2.0,101.66316063789,1743537753.0
Carnes y aves de corral,2018-09-30,404552.9413,2018-09,47664.205745694,2.5,98.482335240184,2968561194.0
Carnes y aves de corral,2018-10-31,545349.091719137,2018-10,45240.100146512,2.7,93.864503164476,2110544373.0
Carnes y aves de corral,2018-11-30,491403.979765775,2018-11,45240.100146512,2.6,98.265953970052,2353701710.0
Carnes y aves de corral,2018-12-31,552100.6167,2018-12,45240.100146512,3.1,94.448887618972,1349490854.0
Carnes y aves de corral,2019-01-31,8610082.1532,2019-01,50065.327812567,2.9,102.34562231422,1768567017.0
Carnes y aves de corral,2019-02-28,1123668.1156,2019-02,50065.327812567,2.8,105.70868843619,1784807398.0
Carnes y aves de corral,2019-03-31,1498555.13478,2019-03,50065.327812567,2.6,109.09107117686,1882037948.0
Carnes y aves de corral,2019-04-30,705325.2369001,2019-04,47106.905564521,1.8,98.600715442779,27394729284.0
Carnes y aves de corral,2019-05-31,1078973.1880385,2019-05,47106.905564521,1.7,93.301937118699,1436557941.0
Carnes y aves de corral,2019-06-30,672107.99625,2019-06,47106.905564521,2.0,106.50221582576,1881551606.0
Carnes y aves de corral,2019-07-31,601391.3407046432,2019-07,48324.451190669,2.0,103.61394761216,2157986246.0
Carnes y aves de corral,2019-08-31,612238.4811151909,2019-08,48324.451190669,2.3,103.30719279317,3315405437.0
Carnes y aves de corral,2019-09-30,584350.501899,2019-09,48324.451190669,2.3,99.19643035477,2390440051.0
Carnes y aves de corral,2019-10-31,1118937.7872,2019-10,46662.257115827,2.2,96.525565486525,1985484475.0
Carnes y aves de corral,2019-11-30,918322.607,2019-11,46662.257115827,2.3,101.73020957352,2120293347.0
Carnes y aves de corral,2019-12-31,977494.78649,2019-12,46662.257115827,2.1,97.332409441439,2041861464.0
Carnes y aves de corral,2020-01-31,10780723.104,2020-01,48749.000928364,2.5,97.947929134594,3280130425.0
Carnes y aves de corral,2020-02-29,552053.892,2020-02,48749.000928364,2.7,100.55233929216,2907644038.0
Carnes y aves de corral,2020-03-31,2421331.991,2020-03,48749.000928364,3.0,110.3066682996,3086535759.0
Carnes y aves de corral,2020-04-30,545704.722,2020-04,47148.319246181,3.5,100.08487374904,35886764724.0
Carnes y aves de corral,2020-05-31,572016.7238331,2020-05,47148.319246181,3.9,96.253208391708,1978589889.0
Carnes y aves de corral,2020-06-30,427666.010124,2020-06,47148.319246181,3.7,102.32912664174,2621799631.0
Carnes y aves de corral,2020-07-31,426949.608,2020-07,41155.094344207,3.4,88.509044863643,1914721817.0
Carnes y aves de corral,2020-08-31,415512.70670041,2020-08,41155.094344207,2.8,87.004288894657,1940540936.0
Carnes y aves de corral,2020-09-30,445264.949,2020-09,41155.094344207,2.6,85.189006250569,1459560094.0
Carnes y aves de corral,2020-10-31,479748.043,2020-10,42145.390546874,2.5,84.992680522664,1712266286.0
Carnes y aves de corral,2020-11-30,479895.054,2020-11,42145.390546874,2.4,90.112898414487,1592580054.0
Carnes y aves de corral,2020-12-31,507484.219821,2020-12,42145.390546874,3.1,91.869922182173,1701095731.0
Carnes y aves de corral,2021-01-31,9286091.88,2021-01,48666.060874743,3.0,96.372276168681,1688134919.0
Carnes y aves de corral,2021-02-28,820195.0978400001,2021-02,48666.060874743,2.7,101.34055587061,1841769397.0
Carnes y aves de corral,2021-03-31,738928.444,2021-03,48666.060874743,3.0,110.56871004506,1887697121.0
Carnes y aves de corral,2021-04-30,679197.8392,2021-04,47096.204723944,3.1,95.967775620426,34343419320.0
Carnes y aves de corral,2021-05-31,131279.92799999999,2021-05,47096.204723944,2.8,93.568701011258,1761519337.0
Carnes y aves de corral,2021-06-30,83938.8780584295,2021-06,47096.204723944,2.9,108.80060587817,2875464295.0
Carnes y aves de corral,2021-07-31,219147.5289472709,2021-07,48844.125436825,3.3,102.22713364104,2569510685.0
Carnes y aves de corral,2021-08-31,50365.6409757729,2021-08,48844.125436825,3.6,103.99662890833,538178873.0
Carnes y aves de corral,2021-09-30,49515.3421,2021-09,48844.125436825,3.8,103.18575284539,340808704.0
Carnes y aves de corral,2021-10-31,86641.484908745,2021-10,49357.624596139,4.5,100.46477396593,829395362.0
Carnes y aves de corral,2021-11-30,74776.31726,2021-11,49357.624596139,4.8,106.85588103332,196869453.0
Carnes y aves de corral,2021-12-31,40861.181,2021-12,49357.624596139,5.3,105.34168813308,210495207.0
Carnes y aves de corral,2022-01-31,697688.4240012,2022-01,54840.3940633,6.0,110.2115035277,241401602.0
Carnes y aves de corral,2022-02-28,109505.03822,2022-02,54840.3940633,6.7,116.01785446757,269347630.0
Carnes y aves de corral,2022-03-31,419336.1368,2022-03,54840.3940633,7.2,121.16430704495,189553357.0
Carnes y aves de corral,2022-04-30,127527.4299,2022-04,50613.150895956,7.7,104.38778446389,3152010468.0
Carnes y aves de corral,2022-05-31,50563.88226,2022-05,50613.150895956,7.8,100.09164807164,373668392.0
Carnes y aves de corral,2022-06-30,57239.039,2022-06,50613.150895956,9.4,116.1362065258,1454078309.0
Carnes y aves de corral,2022-07-31,444056.601,2022-07,51360.885368268,10.5,108.32134465825,517009699.0
Carnes y aves de corral,2022-08-31,88408.5081,2022-08,51360.885368268,11.5,110.3215943683,209945128.0
Carnes y aves de corral,2022-09-30,268648.47101,2022-09,51360.885368268,12.5,106.70932206768,280051856.0
Carnes y aves de corral,2022-10-31,1390800.51,2022-10,49459.581707941,13.1,100.85570464127,1011598949.0
Carnes y aves de corral,2022-11-30,68241.78412,2022-11,49459.581707941,14.1,107.71011509726,375413154.0
Carnes y aves de corral,2022-12-31,75267.8539459,2022-12,49459.581707941,13.7,104.74238408373,288819620.0
Carnes y aves de corral,2023-01-31,522953.3508,2023-01,53588.913914029,12.8,108.59795397108,1170546725.0
Carnes y aves de corral,2023-02-28,66331.008,2023-02,53588.913914029,13.3,112.15529652127,366770292.0
Carnes y aves de corral,2023-03-31,88281.09429,2023-03,53588.913914029,12.8,118.71274948991,410079696.0
